,G,I,Q,H
624,False,171.80270757256045,645.8201247999069,False
625,True,263.9094322926887,1339.1423883710024,True
626,False,207.8517193667437,755.6762902503851,False
627,False,196.73838546158544,824.183451919807,False
628,False,491.3245762818753,1965.0383274979004,True
629,True,169.84242852500478,947.367022819937,False
630,True,237.351914385891,1121.5848069504736,False
631,True,351.92572723022386,1657.8156442785591,True
632,True,166.49675276685548,982.6286809710035,True
633,False,362.15308126110267,1521.0678884816627,True
634,True,377.05081320974983,1769.5203445511777,True
635,True,252.5621612147678,1229.0916418820398,True
636,True,222.64671825159888,1094.3376484804464,True
637,False,261.1435775838378,1222.4145608753633,True
638,False,325.3550482259775,1279.6650747385906,True
639,False,205.51756727070034,916.5861851751856,False
640,True,292.668110625095,1440.2512670835265,True
641,False,445.6015178063601,1643.2707471464362,True
642,False,327.5204357420581,1234.43328388323,True
643,True,227.06539827813293,1276.8465560034456,True
644,True,176.8068232613698,975.8276385940212,True
645,False,233.66471424679833,859.3030477186954,False
646,True,237.22904411469094,1192.775113564368,True
647,True,244.39309795781736,1314.9590005122905,True
648,False,200.9885892206061,878.8723382176422,False
649,True,180.95388363978407,1007.3854549406284,False
650,True,219.50587265272537,1138.2737574966984,True
651,False,274.14558338831273,1206.252359761588,True
652,False,338.7312677961068,1340.7641304873332,True
653,False,259.6801911649437,948.2294327000875,False
654,False,433.3603868943063,1730.6465452758273,True
655,False,284.4096729283283,1194.8749784995462,True
656,False,275.2946838621582,1023.2777023072944,True
657,True,225.30677475188887,1059.1291915126344,False
658,True,364.04057739537683,1731.068604102837,True
659,False,377.4571482655245,1483.2084383135793,True
660,True,241.35661590224663,1321.05678268997,True
661,True,288.8676184243661,1335.1130906328904,True
662,True,291.2148013834902,1489.1005823422374,True
663,False,271.07925454176603,1110.1263661679616,False
664,False,191.70693473984917,651.518433425453,False
665,True,194.3558322157915,1140.2529249169895,True
666,False,462.8714433193742,1887.8066467498272,True
667,True,166.27903857385394,726.9370321104923,False
668,True,148.46674347202173,965.4336725688105,True
669,False,238.86398657351145,903.4304052861805,False
670,True,234.23013470328817,1201.3297803087191,True
671,True,404.58789445695874,1932.9408075159433,True
672,False,158.32811885156195,597.1982139547644,False
673,True,274.63224615679275,1211.563245990611,True
674,False,396.2571404458072,1678.7298003638302,True
675,True,273.30874258919533,1352.6788411648913,True
676,True,225.06237404722862,1129.0960783834698,False
677,False,280.89586397253333,1166.572990114325,False
678,True,349.4888817459032,1595.9610138817402,True
679,True,350.018856704237,1596.3779946723087,True
680,False,267.6376263213268,1120.4148671152032,True
681,True,284.0480405561366,1281.5293321771412,True
682,False,233.01771910774232,914.1306882123266,False
683,True,177.73398685831805,1000.5421847372999,True
684,False,179.88388711796944,860.1098454647927,False
685,True,383.82027235809016,1775.3249021137576,True
686,False,241.91483567954614,903.6788900901649,False
687,True,363.7047640650036,1627.5236427516747,True
688,True,232.11230970395104,1147.4853140633215,True
689,True,241.3557162942812,1200.4874766184805,False
690,False,370.6217446183878,1481.3480881982466,True
691,False,318.8327531247867,1299.0029843107504,True
692,True,192.3122251104836,987.501138711924,False
693,True,268.0868901197733,1416.6993083976904,True
694,False,237.44023643074348,960.53454679241,False
695,True,428.16488192931143,2040.5847912323923,True
696,False,204.80004819023875,860.7194750174117,False
697,False,307.33049606693,1178.859805859512,True
698,False,201.2582686213052,706.9783360926863,False
699,False,180.93228176581647,768.9821749283542,False
700,True,261.28784705445594,1219.9119204245803,True
701,False,278.5323916654,1238.4056465298638,True
702,False,201.79546902342827,884.2192158619486,False
703,True,418.6143367351739,1875.9542518714418,True
704,False,492.0640834461722,1865.5076530039075,True
705,False,305.28096550241213,1288.5414573782446,True
706,False,355.4207021741969,1403.4420255604814,True
707,True,378.28927492128986,1680.7945998072842,True
708,False,163.8772517141142,676.7510539676507,False
709,False,214.12747958163203,893.0300336234853,False
710,False,269.1795359043653,1059.1516616032281,False
711,True,199.43430382886135,1057.1662938388606,False
712,True,229.79920865847333,1099.243728397446,False
713,False,196.49589122351517,763.2092550269206,False
714,True,249.51936844006786,1261.3914856389265,True
715,True,168.44419712364586,765.0531144316708,False
716,False,187.12056630768723,750.7529820606903,False
717,True,306.9138422366812,1370.137145928331,True
718,False,190.363598829255,661.3500246899946,False
719,True,217.87334405635016,1018.1583612329971,True
720,False,126.11813326692507,499.2100852778008,False
721,True,326.9391782185655,1572.5130267081333,True
722,True,297.127237305959,1510.0664625178117,True
723,False,226.90869485374037,856.8694306100856,False
724,True,235.94701364821287,1101.4298480282966,True
725,True,275.7755871397667,1325.0553400678516,True
726,True,349.0345959955372,1636.1391495500877,True
727,False,348.4414698234785,1344.1822760544537,True
728,False,222.10680533338592,836.9269058124228,False
729,False,275.2287484725483,1027.920292967991,False
730,False,160.2177067117583,655.2192373244867,False
731,True,190.82590612809565,955.620917415366,False
732,False,166.14376920919528,649.5123501276795,False
733,False,174.69163822641116,752.9619768506199,False
734,True,225.26947111642357,1035.132720284134,True
735,False,392.93797657112907,1631.5682081860718,True
736,False,221.8777368475911,864.7684892685232,False
737,True,283.51818632949835,1498.4885883008635,True
738,True,179.49180192645343,1081.745036292295,True
739,True,420.08556665552135,2102.60873783165,True
740,True,473.1045636566208,2217.882005625762,True
741,False,168.90257456675835,796.7411660506855,False
742,True,323.91257145999725,1566.2596592601988,True
743,False,486.6714230839814,1880.5458207315087,True
744,False,156.1775534381022,590.8147007312803,False
745,False,252.01692429153863,970.8225112031039,False
746,True,236.38011846442322,1207.7945789747819,False
747,True,179.68394049364974,904.2343262147104,False
748,True,167.24925029096795,873.5053945449781,False
749,False,227.7378461095039,940.5491179597716,False
750,False,248.97057939148522,1094.2704565801564,True
751,False,260.8790822088506,1060.0633889175747,True
752,True,233.59919892692614,1227.0733950116137,True
753,True,252.99895555584038,1202.3321788967767,True
754,True,441.10514404188086,2096.934812949784,True
755,True,213.42849811494244,1192.8026571529088,False
756,False,275.9840738041117,1029.3770735072517,False
757,False,254.55873347124287,994.815416844874,False
758,True,202.3374886841105,1068.4212213956657,True
759,True,178.45468565997706,1017.7895766485144,False
760,False,216.2282061396095,826.5556095413219,False
761,True,187.27325721266462,1023.146985815005,False
762,False,306.92414639909765,1282.6498616324368,True
763,False,257.1373905630943,1075.6082096186913,True
764,False,177.40315103148345,580.8456048063904,False
765,True,162.434970654605,1003.2381301186933,False
766,True,237.2302984473735,1178.5802915165866,True
767,False,365.00079019615214,1502.6168053239187,True
768,True,295.00221783278926,1414.7508787208055,True
769,True,209.86257727204446,1092.3360697519984,False
770,False,179.72789861781996,731.4052531907528,False
771,True,221.9481542075586,1217.162331843884,True
772,False,216.57528920354133,878.7538464356444,False
773,False,243.35788345680606,946.2231620340566,False
774,True,286.3793410526773,1448.6462214089654,True
775,True,233.59260699117218,1164.5511436759646,False
776,False,272.90963897902765,1046.9433745731837,True
777,True,298.3342357398608,1452.506750913123,True
778,True,289.89436707675156,1352.905615536128,True
779,True,381.6277938548972,1846.2980627286495,True
780,False,189.128979947018,833.3464050643869,False
781,False,206.49345557135416,856.6171885333024,False
782,False,229.35406415731097,885.1008643397746,False
783,False,250.798667033648,996.3340129591709,False
784,True,256.99198018435106,1278.0045478692023,True
785,True,195.9821938531899,991.5176811958831,True
786,False,212.61030497664404,827.9100588573536,False
787,True,205.79496954351904,975.9151769786669,True
788,False,264.3361129482294,967.2417499486525,False
789,True,256.6170564565231,1363.5059256023555,True
790,False,286.96957054046317,1119.7655295634504,True
791,False,194.66933549006797,919.0536193102163,False
792,True,309.1743367819562,1468.9695103121976,True
793,True,372.97296578650713,1779.6398931976717,True
794,True,226.4058515158451,1131.7117502701133,True
795,False,347.56275834832513,1480.1548132505113,True
796,True,210.38898904307888,1101.4020390291378,True
797,False,244.7359846762409,962.0057706946212,False
798,True,183.48212149350076,954.5755568747775,False
799,True,211.98803639922056,1126.4197582820723,True
800,False,222.33251279222674,759.806583060534,False
801,True,249.15639467528453,1343.8098790186598,True
802,True,252.59776032071554,1260.4384402214098,True
803,False,186.8199277401112,750.621395186005,False
804,True,225.46291774201939,1158.4187598989752,False
805,False,208.2516230312063,857.6760868529897,False
806,True,238.37696621216685,1185.8745781146017,True
807,True,448.48029817635836,2046.3054958164362,True
808,True,254.5933760235872,1241.0378181588396,True
809,True,152.5663942382813,814.5124723431285,False
810,True,176.28696533162304,987.3685791133169,False
811,False,244.80391609758004,1065.3488619054058,False
812,True,244.59495301299324,1300.1077776583559,True
813,True,215.92647666229612,1101.5922714944204,False
814,False,180.35248267997457,722.7996494813196,False
815,False,340.17407937655855,1408.8729925041978,True
816,False,168.86149992762077,722.5247594542097,False
817,True,355.01602224990876,1558.000082599455,True
818,True,234.77428579783802,1242.1812275616364,False
819,True,391.2858068116618,1846.045828689299,True
820,False,400.9742125244565,1629.7822901098411,True
821,False,295.61714287148646,1195.563244989718,True
822,True,232.88262819354696,1306.6602544775906,True
823,True,308.4504453525039,1546.7078261828224,True
824,False,380.7230383628006,1607.5422060459193,True
825,True,493.7239142290289,2280.301713393801,True
826,True,407.44874245974404,1937.0495707299756,True
827,False,156.29761030268602,632.1258131502141,False
828,True,154.3141706876114,1028.0959284924681,False
829,True,219.2674197256208,1185.8017710779732,True
830,False,256.4514990787835,1054.5787599905013,True
831,False,256.08078793411306,1095.1750228095864,False
832,False,304.72710869750364,1281.7444476299368,True
833,False,219.83141820310564,929.6493545301028,False
834,True,320.7958392725156,1488.1352852612856,True
835,False,155.44375891439978,725.9485551217219,False
836,True,388.77754797932613,1759.4355317890922,True
837,True,188.8913221336143,1087.5177427491672,False
838,True,265.602469943997,1348.3464341939978,True
839,True,229.5291965163458,1228.0225381284256,False
840,True,176.60137320742604,892.603968507323,False
841,False,196.96811282067205,854.5417194807419,False
842,True,616.7110771901231,2784.460495160385,True
843,False,314.51612043946847,1192.7666210083908,True
844,False,291.8110294651396,1127.74414697411,True
845,True,304.3408384993834,1588.1288223290212,True
846,True,185.9893911224346,1049.6632969853656,True
847,False,286.85500568614077,1239.2882360115877,True
848,False,288.9453573073824,1124.2822512829125,True
849,True,167.88167135242958,881.4329556663105,False
850,False,208.7520147474973,887.1570152970954,False
851,True,500.86185538213454,2265.472399794976,True
852,True,185.77652921600054,1011.6442051727154,False
853,False,210.14459711842937,908.5418813001903,False
854,False,193.0679622583253,892.7005899452872,False
855,False,210.58135031149462,816.5200962888774,False
856,False,333.86030506748625,1363.4284265355147,True
857,True,274.0280451324602,1415.9796333443412,True
858,False,200.9231586442735,843.4633240781307,False
859,True,203.33751201412332,1058.4939477796363,False
860,False,181.58695329677386,674.3247274101503,False
861,True,194.67794107995596,1062.1218698309701,True
862,True,455.71554509060644,2117.3478992667833,True
863,False,143.53600037622624,497.81130234591603,False
864,False,338.9770315406499,1319.6350452211202,True
865,False,266.0406317801866,1052.9136269753772,False
866,True,305.5722926426282,1437.973967785555,True
867,False,274.6907426474987,974.3763525468715,False
868,True,162.18349694972335,701.5335908790546,False
